DateTime,LCLid,stdorToU,KWH/hh (per half hour) 
00:00.0,MAC000003,Std,0.31
30:00.0,MAC000003,Std,0.214
00:00.0,MAC000003,Std,0.519
30:00.0,MAC000003,Std,0.265
00:00.0,MAC000003,Std,0.18
30:00.0,MAC000003,Std,0.19
00:00.0,MAC000003,Std,0.254
30:00.0,MAC000003,Std,0.188
00:00.0,MAC000003,Std,0.191
30:00.0,MAC000003,Std,0.257
00:00.0,MAC000003,Std,0.135
30:00.0,MAC000003,Std,3.2479999
00:00.0,MAC000003,Std,3.273
30:00.0,MAC000003,Std,3.3110001
00:00.0,MAC000003,Std,2.372
30:00.0,MAC000003,Std,2.27
00:00.0,MAC000003,Std,2.839
30:00.0,MAC000003,Std,2.431
00:00.0,MAC000003,Std,2.4920001
30:00.0,MAC000003,Std,2.661
00:00.0,MAC000003,Std,2.1960001
30:00.0,MAC000003,Std,1.6289999
00:00.0,MAC000003,Std,2.2019999
30:00.0,MAC000003,Std,1.666
00:00.0,MAC000003,Std,1.635
30:00.0,MAC000003,Std,0.144
00:00.0,MAC000003,Std,0.285
30:00.0,MAC000003,Std,0.229
00:00.0,MAC000003,Std,0.318
30:00.0,MAC000003,Std,0.291
00:00.0,MAC000003,Std,0.152
30:00.0,MAC000003,Std,0.108
00:00.0,MAC000003,Std,0.13
30:00.0,MAC000003,Std,0.207
00:00.0,MAC000003,Std,0.267
30:00.0,MAC000003,Std,0.262
00:00.0,MAC000003,Std,0.183
30:00.0,MAC000003,Std,0.194
00:00.0,MAC000003,Std,0.134
30:00.0,MAC000003,Std,0.159
00:00.0,MAC000003,Std,0.136
30:00.0,MAC000003,Std,0.12
00:00.0,MAC000003,Std,0.178
30:00.0,MAC000003,Std,0.154
00:00.0,MAC000003,Std,0.134
30:00.0,MAC000003,Std,0.114
00:00.0,MAC000003,Std,0.147
30:00.0,MAC000003,Std,0.204
00:00.0,MAC000003,Std,0.363
30:00.0,MAC000003,Std,0.694
00:00.0,MAC000003,Std,0.282
30:00.0,MAC000003,Std,1.3380001
00:00.0,MAC000003,Std,0.332
30:00.0,MAC000003,Std,0.201
00:00.0,MAC000003,Std,0.175
30:00.0,MAC000003,Std,0.233
00:00.0,MAC000003,Std,0.141
30:00.0,MAC000003,Std,0.142
00:00.0,MAC000003,Std,0.205
30:00.0,MAC000003,Std,2.036
00:00.0,MAC000003,Std,2.029
30:00.0,MAC000003,Std,2.013
00:00.0,MAC000003,Std,1.623
30:00.0,MAC000003,Std,0.833
00:00.0,MAC000003,Std,1.242
30:00.0,MAC000003,Std,0.922
00:00.0,MAC000003,Std,0.972
30:00.0,MAC000003,Std,1.229
00:00.0,MAC000003,Std,0.919
30:00.0,MAC000003,Std,0.956
00:00.0,MAC000003,Std,1.226
30:00.0,MAC000003,Std,0.693
00:00.0,MAC000003,Std,0.277
30:00.0,MAC000003,Std,0.214
00:00.0,MAC000003,Std,0.297
30:00.0,MAC000003,Std,0.321
00:00.0,MAC000003,Std,0.242
30:00.0,MAC000003,Std,0.249
00:00.0,MAC000003,Std,0.233
30:00.0,MAC000003,Std,0.116
00:00.0,MAC000003,Std,0.106
30:00.0,MAC000003,Std,0.215
00:00.0,MAC000003,Std,0.25
30:00.0,MAC000003,Std,0.761
00:00.0,MAC000003,Std,0.663
30:00.0,MAC000003,Std,0.212
00:00.0,MAC000003,Std,0.173
30:00.0,MAC000003,Std,0.155
00:00.0,MAC000003,Std,0.106
30:00.0,MAC000003,Std,0.103
00:00.0,MAC000003,Std,0.07
30:00.0,MAC000003,Std,0.083
00:00.0,MAC000003,Std,0.112
30:00.0,MAC000003,Std,0.122
00:00.0,MAC000003,Std,0.157
30:00.0,MAC000003,Std,0.066
00:00.0,MAC000003,Std,0.084
30:00.0,MAC000003,Std,0.206
00:00.0,MAC000003,Std,0.43
30:00.0,MAC000003,Std,0.355
00:00.0,MAC000003,Std,0.243
30:00.0,MAC000003,Std,0.414
00:00.0,MAC000003,Std,0.173
30:00.0,MAC000003,Std,0.101
00:00.0,MAC000003,Std,0.145
30:00.0,MAC000003,Std,0.135
00:00.0,MAC000003,Std,0.109
30:00.0,MAC000003,Std,1.959
00:00.0,MAC000003,Std,1.9630001
30:00.0,MAC000003,Std,1.674
00:00.0,MAC000003,Std,0.883
30:00.0,MAC000003,Std,1.108
00:00.0,MAC000003,Std,0.975
30:00.0,MAC000003,Std,0.905
00:00.0,MAC000003,Std,1.1950001
30:00.0,MAC000003,Std,0.937
00:00.0,MAC000003,Std,0.232
30:00.0,MAC000003,Std,0.763
00:00.0,MAC000003,Std,0.244
30:00.0,MAC000003,Std,0.3
00:00.0,MAC000003,Std,0.662
30:00.0,MAC000003,Std,0.075
00:00.0,MAC000003,Std,0.166
30:00.0,MAC000003,Std,0.253
00:00.0,MAC000003,Std,0.322
30:00.0,MAC000003,Std,0.277
00:00.0,MAC000003,Std,0.228
30:00.0,MAC000003,Std,0.231
00:00.0,MAC000003,Std,0.391
30:00.0,MAC000003,Std,0.351
00:00.0,MAC000003,Std,0.245
30:00.0,MAC000003,Std,0.229
00:00.0,MAC000003,Std,0.202
30:00.0,MAC000003,Std,0.211
00:00.0,MAC000003,Std,0.179
30:00.0,MAC000003,Std,0.121
00:00.0,MAC000003,Std,0.129
30:00.0,MAC000003,Std,0.072
00:00.0,MAC000003,Std,0.244
30:00.0,MAC000003,Std,0.229
00:00.0,MAC000003,Std,0.243
30:00.0,MAC000003,Std,0.3
00:00.0,MAC000003,Std,0.237
30:00.0,MAC000003,Std,0.11
00:00.0,MAC000003,Std,0.167
30:00.0,MAC000003,Std,0.218
00:00.0,MAC000003,Std,0.222
30:00.0,MAC000003,Std,0.208
00:00.0,MAC000003,Std,0.188
30:00.0,MAC000003,Std,0.248
00:00.0,MAC000003,Std,0.182
30:00.0,MAC000003,Std,0.15
00:00.0,MAC000003,Std,0.187
30:00.0,MAC000003,Std,0.212
00:00.0,MAC000003,Std,0.134
30:00.0,MAC000003,Std,1.952
00:00.0,MAC000003,Std,1.99
30:00.0,MAC000003,Std,2.066
00:00.0,MAC000003,Std,1.809
30:00.0,MAC000003,Std,0.904
00:00.0,MAC000003,Std,1.072
30:00.0,MAC000003,Std,1.156
00:00.0,MAC000003,Std,0.93
30:00.0,MAC000003,Std,1.271
00:00.0,MAC000003,Std,0.605
30:00.0,MAC000003,Std,0.45
00:00.0,MAC000003,Std,0.562
30:00.0,MAC000003,Std,0.142
00:00.0,MAC000003,Std,1.238
30:00.0,MAC000003,Std,0.321
00:00.0,MAC000003,Std,0.271
30:00.0,MAC000003,Std,0.296
00:00.0,MAC000003,Std,0.22
30:00.0,MAC000003,Std,0.08
00:00.0,MAC000003,Std,0.109
30:00.0,MAC000003,Std,0.099
00:00.0,MAC000003,Std,0.137
30:00.0,MAC000003,Std,0.126
00:00.0,MAC000003,Std,0.075
30:00.0,MAC000003,Std,0.112
00:00.0,MAC000003,Std,0.077
30:00.0,MAC000003,Std,0.128
00:00.0,MAC000003,Std,0.721
30:00.0,MAC000003,Std,1.082
00:00.0,MAC000003,Std,0.257
30:00.0,MAC000003,Std,0.174
00:00.0,MAC000003,Std,0.166
30:00.0,MAC000003,Std,0.118
00:00.0,MAC000003,Std,0.122
30:00.0,MAC000003,Std,0.158
00:00.0,MAC000003,Std,0.143
30:00.0,MAC000003,Std,0.187
00:00.0,MAC000003,Std,0.188
30:00.0,MAC000003,Std,0.141
00:00.0,MAC000003,Std,0.213
30:00.0,MAC000003,Std,0.178
00:00.0,MAC000003,Std,0.196
30:00.0,MAC000003,Std,0.149
00:00.0,MAC000003,Std,0.141
30:00.0,MAC000003,Std,0.17
00:00.0,MAC000003,Std,0.153
30:00.0,MAC000003,Std,0.212
00:00.0,MAC000003,Std,0.19
30:00.0,MAC000003,Std,1.9859999
00:00.0,MAC000003,Std,1.9960001
30:00.0,MAC000003,Std,1.587
00:00.0,MAC000003,Std,0.882
30:00.0,MAC000003,Std,0.92
00:00.0,MAC000003,Std,1.325
30:00.0,MAC000003,Std,1.031
00:00.0,MAC000003,Std,1
30:00.0,MAC000003,Std,0.752
00:00.0,MAC000003,Std,0.104
30:00.0,MAC000003,Std,0.359
00:00.0,MAC000003,Std,0.428
30:00.0,MAC000003,Std,0.475
00:00.0,MAC000003,Std,0.148
30:00.0,MAC000003,Std,0.111
00:00.0,MAC000003,Std,0.159
30:00.0,MAC000003,Std,0.156
00:00.0,MAC000003,Std,0.303
30:00.0,MAC000003,Std,0.27
00:00.0,MAC000003,Std,0.145
30:00.0,MAC000003,Std,0.148
00:00.0,MAC000003,Std,0.178
30:00.0,MAC000003,Std,0.363
00:00.0,MAC000003,Std,0.637
30:00.0,MAC000003,Std,0.186
00:00.0,MAC000003,Std,0.169
30:00.0,MAC000003,Std,0.11
00:00.0,MAC000003,Std,0.106
30:00.0,MAC000003,Std,0.131
00:00.0,MAC000003,Std,0.137
30:00.0,MAC000003,Std,0.169
00:00.0,MAC000003,Std,0.139
30:00.0,MAC000003,Std,0.105
00:00.0,MAC000003,Std,0.132
30:00.0,MAC000003,Std,0.119
00:00.0,MAC000003,Std,0.228
30:00.0,MAC000003,Std,0.191
00:00.0,MAC000003,Std,0.132
30:00.0,MAC000003,Std,0.14
00:00.0,MAC000003,Std,0.101
30:00.0,MAC000003,Std,0.111
00:00.0,MAC000003,Std,0.195
30:00.0,MAC000003,Std,0.187
00:00.0,MAC000003,Std,0.274
30:00.0,MAC000003,Std,0.138
00:00.0,MAC000003,Std,0.153
30:00.0,MAC000003,Std,0.143
00:00.0,MAC000003,Std,0.132
30:00.0,MAC000003,Std,2.0699999
00:00.0,MAC000003,Std,2.0139999
30:00.0,MAC000003,Std,1.624
00:00.0,MAC000003,Std,0.952
30:00.0,MAC000003,Std,1.2130001
00:00.0,MAC000003,Std,0.962
30:00.0,MAC000003,Std,1.0650001
00:00.0,MAC000003,Std,1.1289999
30:00.0,MAC000003,Std,0.957
00:00.0,MAC000003,Std,1.045
30:00.0,MAC000003,Std,0.101
00:00.0,MAC000003,Std,0.678
30:00.0,MAC000003,Std,0.44
00:00.0,MAC000003,Std,0.87
30:00.0,MAC000003,Std,0.24
00:00.0,MAC000003,Std,0.232
30:00.0,MAC000003,Std,0.318
00:00.0,MAC000003,Std,0.236
30:00.0,MAC000003,Std,0.244
00:00.0,MAC000003,Std,0.2
30:00.0,MAC000003,Std,0.086
00:00.0,MAC000003,Std,0.127
30:00.0,MAC000003,Std,0.078
00:00.0,MAC000003,Std,0.151
30:00.0,MAC000003,Std,0.199
00:00.0,MAC000003,Std,0.161
30:00.0,MAC000003,Std,0.222
00:00.0,MAC000003,Std,0.182
30:00.0,MAC000003,Std,0.167
00:00.0,MAC000003,Std,0.182
30:00.0,MAC000003,Std,0.193
00:00.0,MAC000003,Std,0.099
30:00.0,MAC000003,Std,0.1
00:00.0,MAC000003,Std,0.118
30:00.0,MAC000003,Std,0.271
00:00.0,MAC000003,Std,0.259
30:00.0,MAC000003,Std,0.168
00:00.0,MAC000003,Std,0.151
30:00.0,MAC000003,Std,0.185
00:00.0,MAC000003,Std,1.071
30:00.0,MAC000003,Std,0.389
00:00.0,MAC000003,Std,0.215
30:00.0,MAC000003,Std,0.226
00:00.0,MAC000003,Std,0.158
30:00.0,MAC000003,Std,0.17
00:00.0,MAC000003,Std,0.162
30:00.0,MAC000003,Std,0.171
00:00.0,MAC000003,Std,0.208
30:00.0,MAC000003,Std,1.99
00:00.0,MAC000003,Std,2.0739999
30:00.0,MAC000003,Std,2.115
00:00.0,MAC000003,Std,0.912
30:00.0,MAC000003,Std,0.951
00:00.0,MAC000003,Std,1.335
30:00.0,MAC000003,Std,0.978
00:00.0,MAC000003,Std,0.934
30:00.0,MAC000003,Std,1.233
00:00.0,MAC000003,Std,0.353
30:00.0,MAC000003,Std,0.124
00:00.0,MAC000003,Std,0.93
30:00.0,MAC000003,Std,0.165
00:00.0,MAC000003,Std,0.419
30:00.0,MAC000003,Std,0.265
00:00.0,MAC000003,Std,0.246
30:00.0,MAC000003,Std,0.338
00:00.0,MAC000003,Std,0.292
30:00.0,MAC000003,Std,0.252
00:00.0,MAC000003,Std,0.242
30:00.0,MAC000003,Std,0.111
00:00.0,MAC000003,Std,0.109
30:00.0,MAC000003,Std,0.24
00:00.0,MAC000003,Std,0.795
30:00.0,MAC000003,Std,0.498
00:00.0,MAC000003,Std,0.245
30:00.0,MAC000003,Std,0.206
00:00.0,MAC000003,Std,0.17
30:00.0,MAC000003,Std,0.116
00:00.0,MAC000003,Std,0.165
30:00.0,MAC000003,Std,0.134
00:00.0,MAC000003,Std,0.17
30:00.0,MAC000003,Std,0.171
00:00.0,MAC000003,Std,0.13
30:00.0,MAC000003,Std,0.165
00:00.0,MAC000003,Std,0.158
30:00.0,MAC000003,Std,0.149
00:00.0,MAC000003,Std,0.223
30:00.0,MAC000003,Std,0.181
00:00.0,MAC000003,Std,0.49
30:00.0,MAC000003,Std,0.222
00:00.0,MAC000003,Std,0.39
30:00.0,MAC000003,Std,0.178
00:00.0,MAC000003,Std,0.173
30:00.0,MAC000003,Std,0.144
00:00.0,MAC000003,Std,0.12
30:00.0,MAC000003,Std,0.177
00:00.0,MAC000003,Std,0.16
30:00.0,MAC000003,Std,2.0569999
00:00.0,MAC000003,Std,2.0650001
30:00.0,MAC000003,Std,1.809
00:00.0,MAC000003,Std,0.837
30:00.0,MAC000003,Std,1.267
00:00.0,MAC000003,Std,0.992
30:00.0,MAC000003,Std,0.959
00:00.0,MAC000003,Std,1.168
30:00.0,MAC000003,Std,0.91
00:00.0,MAC000003,Std,0.953
30:00.0,MAC000003,Std,0.908
00:00.0,MAC000003,Std,0.154
30:00.0,MAC000003,Std,0.593
00:00.0,MAC000003,Std,1.146
30:00.0,MAC000003,Std,0.246
00:00.0,MAC000003,Std,0.22
30:00.0,MAC000003,Std,0.332
00:00.0,MAC000003,Std,0.288
30:00.0,MAC000003,Std,0.328
00:00.0,MAC000003,Std,0.257
30:00.0,MAC000003,Std,0.15
00:00.0,MAC000003,Std,0.13
30:00.0,MAC000003,Std,0.688
00:00.0,MAC000003,Std,0.229
30:00.0,MAC000003,Std,0.247
00:00.0,MAC000003,Std,0.158
30:00.0,MAC000003,Std,0.128
00:00.0,MAC000003,Std,0.141
30:00.0,MAC000003,Std,0.154
00:00.0,MAC000003,Std,0.168
30:00.0,MAC000003,Std,0.183
00:00.0,MAC000003,Std,0.143
30:00.0,MAC000003,Std,0.144
00:00.0,MAC000003,Std,0.108
30:00.0,MAC000003,Std,0.168
00:00.0,MAC000003,Std,0.196
30:00.0,MAC000003,Std,0.204
00:00.0,MAC000003,Std,0.246
30:00.0,MAC000003,Std,0.612
00:00.0,MAC000003,Std,0.273
30:00.0,MAC000003,Std,0.579
00:00.0,MAC000003,Std,0.185
30:00.0,MAC000003,Std,0.164
00:00.0,MAC000003,Std,0.154
30:00.0,MAC000003,Std,0.114
00:00.0,MAC000003,Std,0.157
30:00.0,MAC000003,Std,0.142
00:00.0,MAC000003,Std,0.16
30:00.0,MAC000003,Std,1.997
00:00.0,MAC000003,Std,2.056
30:00.0,MAC000003,Std,1.7970001
00:00.0,MAC000003,Std,0.849
30:00.0,MAC000003,Std,1.2920001
00:00.0,MAC000003,Std,0.951
30:00.0,MAC000003,Std,0.919
00:00.0,MAC000003,Std,1.219
30:00.0,MAC000003,Std,0.966
00:00.0,MAC000003,Std,0.914
30:00.0,MAC000003,Std,1.263
00:00.0,MAC000003,Std,0.708
30:00.0,MAC000003,Std,0.203
00:00.0,MAC000003,Std,0.788
30:00.0,MAC000003,Std,0.153
00:00.0,MAC000003,Std,0.263
30:00.0,MAC000003,Std,0.324
00:00.0,MAC000003,Std,0.301
30:00.0,MAC000003,Std,0.226
00:00.0,MAC000003,Std,0.188
30:00.0,MAC000003,Std,0.115
00:00.0,MAC000003,Std,0.086
30:00.0,MAC000003,Std,0.12
00:00.0,MAC000003,Std,0.137
30:00.0,MAC000003,Std,0.657
00:00.0,MAC000003,Std,0.236
30:00.0,MAC000003,Std,0.113
00:00.0,MAC000003,Std,0.17
30:00.0,MAC000003,Std,0.152
00:00.0,MAC000003,Std,0.153
30:00.0,MAC000003,Std,0.191
00:00.0,MAC000003,Std,0.137
30:00.0,MAC000003,Std,0.16
00:00.0,MAC000003,Std,0.191
30:00.0,MAC000003,Std,0.208
00:00.0,MAC000003,Std,0.288
30:00.0,MAC000003,Std,0.181
00:00.0,MAC000003,Std,0.229
30:00.0,MAC000003,Std,0.206
00:00.0,MAC000003,Std,0.138
30:00.0,MAC000003,Std,0.171
00:00.0,MAC000003,Std,0.208
30:00.0,MAC000003,Std,0.188
00:00.0,MAC000003,Std,0.201
30:00.0,MAC000003,Std,0.141
00:00.0,MAC000003,Std,0.14
30:00.0,MAC000003,Std,0.14
00:00.0,MAC000003,Std,0.152
30:00.0,MAC000003,Std,2.0309999
00:00.0,MAC000003,Std,2.03
30:00.0,MAC000003,Std,1.763
00:00.0,MAC000003,Std,0.868
30:00.0,MAC000003,Std,1.239
00:00.0,MAC000003,Std,0.923
30:00.0,MAC000003,Std,0.98
00:00.0,MAC000003,Std,1.199
30:00.0,MAC000003,Std,0.615
00:00.0,MAC000003,Std,0.408
30:00.0,MAC000003,Std,0.595
00:00.0,MAC000003,Std,0.189
30:00.0,MAC000003,Std,0.153
00:00.0,MAC000003,Std,1.245
30:00.0,MAC000003,Std,0.242
00:00.0,MAC000003,Std,0.214
30:00.0,MAC000003,Std,0.258
00:00.0,MAC000003,Std,0.272
30:00.0,MAC000003,Std,0.236
00:00.0,MAC000003,Std,0.255
30:00.0,MAC000003,Std,0.212
00:00.0,MAC000003,Std,0.306
30:00.0,MAC000003,Std,0.307
00:00.0,MAC000003,Std,0.282
30:00.0,MAC000003,Std,0.281
00:00.0,MAC000003,Std,0.627
30:00.0,MAC000003,Std,0.445
00:00.0,MAC000003,Std,0.244
30:00.0,MAC000003,Std,0.246
00:00.0,MAC000003,Std,0.199
30:00.0,MAC000003,Std,0.144
00:00.0,MAC000003,Std,0.101
30:00.0,MAC000003,Std,0.071
00:00.0,MAC000003,Std,0.109
30:00.0,MAC000003,Std,0.118
00:00.0,MAC000003,Std,0.137
30:00.0,MAC000003,Std,0.144
00:00.0,MAC000003,Std,0.521
30:00.0,MAC000003,Std,0.26
00:00.0,MAC000003,Std,0.711
30:00.0,MAC000003,Std,0.189
00:00.0,MAC000003,Std,0.227
30:00.0,MAC000003,Std,0.389
00:00.0,MAC000003,Std,0.238
30:00.0,MAC000003,Std,0.164
00:00.0,MAC000003,Std,0.135
30:00.0,MAC000003,Std,0.206
00:00.0,MAC000003,Std,0.185
00:00.0,MAC000003,Std,0.185
30:00.0,MAC000003,Std,1.916
00:00.0,MAC000003,Std,1.975
30:00.0,MAC000003,Std,2.006
00:00.0,MAC000003,Std,1.4680001
30:00.0,MAC000003,Std,0.943
00:00.0,MAC000003,Std,1.237
30:00.0,MAC000003,Std,0.902
00:00.0,MAC000003,Std,0.904
30:00.0,MAC000003,Std,1.209
00:00.0,MAC000003,Std,0.148
30:00.0,MAC000003,Std,0.876
00:00.0,MAC000003,Std,1.5190001
30:00.0,MAC000003,Std,1.304
00:00.0,MAC000003,Std,0.235
30:00.0,MAC000003,Std,0.226
00:00.0,MAC000003,Std,0.251
30:00.0,MAC000003,Std,0.303
00:00.0,MAC000003,Std,0.277
30:00.0,MAC000003,Std,0.121
00:00.0,MAC000003,Std,0.167
30:00.0,MAC000003,Std,0.227
00:00.0,MAC000003,Std,0.249
30:00.0,MAC000003,Std,0.263
00:00.0,MAC000003,Std,0.239
30:00.0,MAC000003,Std,0.169
00:00.0,MAC000003,Std,0.189
30:00.0,MAC000003,Std,0.109
00:00.0,MAC000003,Std,0.087
30:00.0,MAC000003,Std,0.144
00:00.0,MAC000003,Std,0.181
30:00.0,MAC000003,Std,0.162
00:00.0,MAC000003,Std,0.138
30:00.0,MAC000003,Std,0.117
00:00.0,MAC000003,Std,0.156
30:00.0,MAC000003,Std,0.128
00:00.0,MAC000003,Std,0.088
30:00.0,MAC000003,Std,0.108
00:00.0,MAC000003,Std,0.08
30:00.0,MAC000003,Std,0.241
00:00.0,MAC000003,Std,0.228
30:00.0,MAC000003,Std,0.211
00:00.0,MAC000003,Std,0.184
30:00.0,MAC000003,Std,0.138
00:00.0,MAC000003,Std,0.148
30:00.0,MAC000003,Std,0.17
00:00.0,MAC000003,Std,0.188
30:00.0,MAC000003,Std,0.212
00:00.0,MAC000003,Std,0.166
30:00.0,MAC000003,Std,2.0439999
00:00.0,MAC000003,Std,2.033
30:00.0,MAC000003,Std,1.4960001
00:00.0,MAC000003,Std,0.876
30:00.0,MAC000003,Std,1.284
00:00.0,MAC000003,Std,0.912
30:00.0,MAC000003,Std,0.948
00:00.0,MAC000003,Std,1.174
30:00.0,MAC000003,Std,0.946
00:00.0,MAC000003,Std,0.889
30:00.0,MAC000003,Std,0.414
00:00.0,MAC000003,Std,1.08
30:00.0,MAC000003,Std,0.591
00:00.0,MAC000003,Std,0.495
30:00.0,MAC000003,Std,0.259
00:00.0,MAC000003,Std,0.212
30:00.0,MAC000003,Std,0.359
00:00.0,MAC000003,Std,0.257
30:00.0,MAC000003,Std,0.242
00:00.0,MAC000003,Std,0.213
30:00.0,MAC000003,Std,0.148
00:00.0,MAC000003,Std,0.125
30:00.0,MAC000003,Std,0.137
00:00.0,MAC000003,Std,0.151
30:00.0,MAC000003,Std,0.159
00:00.0,MAC000003,Std,0.485
30:00.0,MAC000003,Std,0.641
00:00.0,MAC000003,Std,0.199
30:00.0,MAC000003,Std,0.186
00:00.0,MAC000003,Std,0.188
30:00.0,MAC000003,Std,0.108
00:00.0,MAC000003,Std,0.13
30:00.0,MAC000003,Std,0.161
00:00.0,MAC000003,Std,0.14
30:00.0,MAC000003,Std,0.22
00:00.0,MAC000003,Std,0.155
30:00.0,MAC000003,Std,0.148
00:00.0,MAC000003,Std,0.164
30:00.0,MAC000003,Std,0.153
00:00.0,MAC000003,Std,0.216
30:00.0,MAC000003,Std,0.196
00:00.0,MAC000003,Std,0.146
30:00.0,MAC000003,Std,0.186
00:00.0,MAC000003,Std,0.12
30:00.0,MAC000003,Std,0.177
00:00.0,MAC000003,Std,0.188
30:00.0,MAC000003,Std,0.147
00:00.0,MAC000003,Std,0.133
30:00.0,MAC000003,Std,2.063
00:00.0,MAC000003,Std,2.108
30:00.0,MAC000003,Std,1.61
00:00.0,MAC000003,Std,0.971
30:00.0,MAC000003,Std,1.224
00:00.0,MAC000003,Std,0.887
30:00.0,MAC000003,Std,0.989
00:00.0,MAC000003,Std,1.1950001
30:00.0,MAC000003,Std,0.992
00:00.0,MAC000003,Std,0.983
30:00.0,MAC000003,Std,0.715
00:00.0,MAC000003,Std,0.124
30:00.0,MAC000003,Std,0.278
00:00.0,MAC000003,Std,1.517
30:00.0,MAC000003,Std,0.275
00:00.0,MAC000003,Std,0.23
30:00.0,MAC000003,Std,0.306
00:00.0,MAC000003,Std,0.252
30:00.0,MAC000003,Std,0.23
00:00.0,MAC000003,Std,0.255
30:00.0,MAC000003,Std,0.183
00:00.0,MAC000003,Std,0.122
30:00.0,MAC000003,Std,0.091
00:00.0,MAC000003,Std,0.182
30:00.0,MAC000003,Std,0.114
00:00.0,MAC000003,Std,0.206
30:00.0,MAC000003,Std,0.129
00:00.0,MAC000003,Std,0.082
30:00.0,MAC000003,Std,0.106
00:00.0,MAC000003,Std,0.069
30:00.0,MAC000003,Std,0.123
00:00.0,MAC000003,Std,0.316
30:00.0,MAC000003,Std,0.254
00:00.0,MAC000003,Std,0.185
30:00.0,MAC000003,Std,0.098
00:00.0,MAC000003,Std,0.202
30:00.0,MAC000003,Std,0.696
00:00.0,MAC000003,Std,0.215
30:00.0,MAC000003,Std,0.192
00:00.0,MAC000003,Std,0.194
30:00.0,MAC000003,Std,0.145
00:00.0,MAC000003,Std,0.178
30:00.0,MAC000003,Std,0.14
00:00.0,MAC000003,Std,0.166
30:00.0,MAC000003,Std,0.196
00:00.0,MAC000003,Std,0.13
30:00.0,MAC000003,Std,0.109
00:00.0,MAC000003,Std,0.094
30:00.0,MAC000003,Std,1.975
00:00.0,MAC000003,Std,2.125
30:00.0,MAC000003,Std,1.652
00:00.0,MAC000003,Std,0.851
30:00.0,MAC000003,Std,1.26
00:00.0,MAC000003,Std,0.888
30:00.0,MAC000003,Std,0.91
00:00.0,MAC000003,Std,1.288
30:00.0,MAC000003,Std,0.972
00:00.0,MAC000003,Std,0.616
30:00.0,MAC000003,Std,0.415
00:00.0,MAC000003,Std,0.569
30:00.0,MAC000003,Std,0.215
00:00.0,MAC000003,Std,1.684
30:00.0,MAC000003,Std,0.264
00:00.0,MAC000003,Std,0.261
30:00.0,MAC000003,Std,0.273
00:00.0,MAC000003,Std,0.236
30:00.0,MAC000003,Std,0.179
00:00.0,MAC000003,Std,0.121
30:00.0,MAC000003,Std,0.163
00:00.0,MAC000003,Std,0.091
30:00.0,MAC000003,Std,0.088
00:00.0,MAC000003,Std,0.113
30:00.0,MAC000003,Std,0.077
00:00.0,MAC000003,Std,0.491
30:00.0,MAC000003,Std,0.265
00:00.0,MAC000003,Std,0.194
30:00.0,MAC000003,Std,0.168
00:00.0,MAC000003,Std,0.12
30:00.0,MAC000003,Std,0.122
00:00.0,MAC000003,Std,0.181
30:00.0,MAC000003,Std,0.178
00:00.0,MAC000003,Std,0.179
30:00.0,MAC000003,Std,0.132
00:00.0,MAC000003,Std,0.176
30:00.0,MAC000003,Std,0.23
00:00.0,MAC000003,Std,0.2
30:00.0,MAC000003,Std,0.2
00:00.0,MAC000003,Std,0.212
30:00.0,MAC000003,Std,0.2
00:00.0,MAC000003,Std,0.28
30:00.0,MAC000003,Std,0.227
00:00.0,MAC000003,Std,0.168
30:00.0,MAC000003,Std,0.139
00:00.0,MAC000003,Std,0.115
30:00.0,MAC000003,Std,0.102
00:00.0,MAC000003,Std,0.189
30:00.0,MAC000003,Std,2.1259999
00:00.0,MAC000003,Std,2.151
30:00.0,MAC000003,Std,1.506
00:00.0,MAC000003,Std,0.935
30:00.0,MAC000003,Std,1.397
00:00.0,MAC000003,Std,0.949
30:00.0,MAC000003,Std,1.271
00:00.0,MAC000003,Std,1.02
30:00.0,MAC000003,Std,0.41
00:00.0,MAC000003,Std,0.704
30:00.0,MAC000003,Std,0.27
00:00.0,MAC000003,Std,0.15
30:00.0,MAC000003,Std,0.703
00:00.0,MAC000003,Std,1.351
30:00.0,MAC000003,Std,0.236
00:00.0,MAC000003,Std,0.237
30:00.0,MAC000003,Std,0.214
00:00.0,MAC000003,Std,0.349
30:00.0,MAC000003,Std,0.243
00:00.0,MAC000003,Std,0.239
30:00.0,MAC000003,Std,0.126
00:00.0,MAC000003,Std,0.086
30:00.0,MAC000003,Std,0.115
00:00.0,MAC000003,Std,0.087
30:00.0,MAC000003,Std,0.208
00:00.0,MAC000003,Std,0.215
30:00.0,MAC000003,Std,0.494
00:00.0,MAC000003,Std,0.197
30:00.0,MAC000003,Std,0.088
00:00.0,MAC000003,Std,0.089
30:00.0,MAC000003,Std,0.107
00:00.0,MAC000003,Std,0.098
30:00.0,MAC000003,Std,0.151
00:00.0,MAC000003,Std,0.124
30:00.0,MAC000003,Std,0.089
00:00.0,MAC000003,Std,0.12
30:00.0,MAC000003,Std,0.065
00:00.0,MAC000003,Std,0.126
30:00.0,MAC000003,Std,0.196
00:00.0,MAC000003,Std,0.281
30:00.0,MAC000003,Std,0.184
00:00.0,MAC000003,Std,0.135
30:00.0,MAC000003,Std,0.137
00:00.0,MAC000003,Std,0.133
30:00.0,MAC000003,Std,0.144
00:00.0,MAC000003,Std,0.182
30:00.0,MAC000003,Std,0.181
00:00.0,MAC000003,Std,0.186
